U:0,U:1,U:2,Points:0,Points:1,Points:2
0.99508,-1.1319,-0.05586,2.794,5.8634,0.8382
3.9271,-0.012795,-0.063551,1.3878,3.4668,1.2689
4.1015,0.054345,0.059934,-0.97339,3.8865,1.4125
3.7614,0.0047056,-0.0063892,0.6982,1.9303,-2.4022
3.3263,0.019124,0.094534,-1.1175,2.7686,2.6829
3.5759,-0.032728,-0.036888,1.9563,6.096,0.4191
4.9005,0.086635,0.0026122,-2.792,2.3566,0.69867
4.7269,-0.039072,0.092018,2.6435,1.0753,-0.69875
4.0802,0.82355,-0.24596,2.483,1.8089,1.5392
4.8651,0.014463,-0.015254,-2.6488,0.94032,-0.97832
3.8026,0.20458,-0.43507,2.3722,3.467,2.3965
4.9969,-0.049294,-0.0019306,-2.9375,4.872,-0.83823
3.7111,0.035554,-0.051073,0.13962,4.4453,-2.2611
2.3827,0.59031,-0.08018,3.048,4.6462,1.1176
2.8939,0.26843,0.18844,2.3787,1.6512,-2.6829
2.6264,-0.10572,-0.13911,-1.1176,0,-2.529
4.3428,-0.03045,0.32069,-2.5179,2.2108,2.5393
3.0846,0.27175,-0.2529,-2.0963,4.1655,-2.6826
3.3535,-0.26275,-0.30858,-2.2313,3.188,-2.3975
4.0478,0.021254,-0.42896,2.3712,2.3518,2.2537
4.4267,-0.2035,-0.028637,-2.0922,0.66674,-0.9791
4.1004,-0.31726,0.0042937,-1.8156,0.38966,0.13976
2.4544,-0.024811,-0.086725,-1.5366,4.5847,-2.6828
3.6799,-0.018844,0.0006334,0.83818,5.1437,2.6827
3.7552,0.028189,0.015567,1.1173,2.0701,-2.5426
1.7627,0.22394,0.1048,-2.2339,1.5102,2.5405
3.6962,-0.020869,0.021372,0.97761,5.5658,-1.9653
4.0655,0.85496,-0.74594,2.6382,3.3312,2.3864
3.624,-0.53803,0.22037,2.4873,2.9035,-1.3987
4.765,0.9818,0.057033,2.9398,1.8034,-0.41911
4.2705,-0.15559,-0.033357,-2.0753,1.9346,-0.98117
4.0517,-0.09734,-0.018352,-0.69399,1.9291,-0.42277
3.8542,-0.031069,0.1144,-0.97739,1.0911,2.2589
3.8344,0.02065,0.12594,-1.5356,2.629,2.4016
4.8537,0.95244,0.2117,2.9424,3.2955,-1.2573
3.6183,-0.055421,0.059742,-0.41908,2.0701,2.6829
3.9375,0.064532,-0.098141,-0.5576,4.0263,-1.8379
3.9836,-0.0070931,-0.044678,-0.13893,3.4674,-0.99022
3.8504,0.12155,0.079216,-0.55852,5.5657,1.4003
3.6286,0.027139,-0.017368,0.2794,5.5652,-2.6827
3.765,-4.2786E-05,-0.024368,1.257,3.048,2.5426
3.6421,-0.010544,-0.025377,1.956,3.6068,2.794
4.5693,0.8118,0.13335,2.6517,0.66255,-0.97819
3.5939,0.069344,-0.053451,-0.1397,5.7079,-2.5405
3.0693,0.023882,0.095689,-0.9779,2.9083,2.794
4.9407,-0.8967,-0.12386,3.048,2.7826,0.8382
3.9685,0.039283,0.079451,-0.41775,3.8867,1.5554
4.9885,0.17866,0.012005,-2.7611,4.2595,1.5371
3.6331,0.013083,0.018926,0.1397,4.7244,2.794
3.8136,0.021752,-0.0079556,0.97708,0.53005,0.41959
4.0237,-0.045508,0.063079,-0.5563,2.2092,1.2721
4.5211,-0.77362,0.0087291,-2.6291,3.332,0.83854
4.4398,0.37849,-0.29652,2.4994,2.0815,1.6808
3.6809,0.087159,0.089342,1.5361,0.52983,-1.8229
3.1815,-0.082415,0.18032,2.2393,6.096,-1.5367
3.9947,-0.071991,-0.01255,-0.27773,1.929,-0.28199
3.3884,-0.43648,0.019901,-2.0972,0.24996,0.55888
2.5805,-0.22543,0.055406,-1.6764,0.11092,0.83826
4.148,-0.17625,0.029703,-1.395,0.66934,0.83977
4.0307,0.2332,-0.13931,-1.9564,5.5665,-2.3965
3.9021,0.0251,0.011897,-1.0023E-07,5.0065,0.28064
3.8747,1.7431E-05,0.011937,0.83433,3.048,-1.4138
3.9358,-0.090994,-0.020244,1.6614,4.4466,0.28056
2.7624,-0.00016238,-0.42784,2.794,3.048,2.0957
3.8251,-0.062738,0.21424,2.0818,2.9082,-1.8277
3.8653,-0.0071346,-0.016924,0.27856,1.2295,-0.70255
3.7528,0.021489,-0.13904,-0.6972,2.9083,-1.9798
4.5523,-0.19056,-0.0012162,-2.5004,3.6026,-0.13983
4.4066,0.059293,-0.051715,-2.083,1.0833,-1.261
3.8173,-0.1532,0.10057,-0.97761,0.53019,1.9653
4.0864,-0.097836,-0.071772,-1.3955,0.80973,-1.8275
2.8403,-0.18224,-0.12137,-1.397,0.11095,-1.537
3.7742,-0.0010962,0.0075398,0.83806,5.8453,-0.83851
3.8362,-0.056516,-0.10428,2.0735,4.5893,0.98069
3.5489,-0.90701,-0.30593,2.6202,2.8958,1.6774
4.1321,-0.10134,0.037551,-1.527,1.9304,1.4086
3.9442,-0.0058209,0.00037331,0.69325,3.887,-0.14103
3.7974,-0.054393,-0.036965,1.2556,5.4264,0.98003
4.0077,-0.079685,-0.020572,1.6611,4.025,0.28077
3.8264,0.068467,-0.088676,-0.27889,4.306,-1.8374
3.879,0.0072641,-0.11271,-1.1164,2.6289,-2.2613
4.159,0.051259,-0.031718,-1.9407,2.63,-1.264
4.0664,0.0035419,0.013744,-0.69274,2.7684,0.28239
3.7422,0.3715,-0.26861,-2.3737,4.3039,-2.5398
3.7731,-0.012604,-0.060053,-1.1457E-07,1.51,-1.5525
3.9312,0.02079,0.011828,0.97073,2.0693,-0.56362
4.9409,-0.89831,-0.037716,3.048,2.7826,0.2794
4.0995,-0.021302,-0.068357,-1.1128,2.4892,-1.554
3.7771,-0.03605,-0.037859,1.1154,4.4457,1.9775
3.692,0.025711,0.036937,1.1174,0.39034,-1.8208
5.0866,-0.045643,0.035636,2.7896,1.0795,-0.27943
3.4575,0.019675,-0.074082,-1.2517,1.5095,-1.4087
3.8731,-0.16322,0.29333,2.2311,5.1497,-2.1106
3.7957,0.055057,0.049823,-1.5362,3.8862,2.5424
3.7366,-0.077569,0.064306,1.5361,5.7059,-1.1186
5.5828,-0.61971,-0.093505,3.048,5.2887,0.6985
3.9142,-0.019019,-0.019538,0.97168,3.8866,0.98776
4.964,-0.64368,-0.24735,2.7816,4.1458,1.3975
3.9275,0.0023101,-0.00032155,0.69383,1.9291,0.14089
3.926,-0.0050126,-5.1572E-06,-0.41741,1.3692,-5.2393E-07
3.8813,0.048953,-0.12106,-1.117,3.8862,-2.4021
5.0248,0.048502,-0.010051,-2.9402,1.3524,0.2794
3.7262,-0.072875,0.082996,-0.27881,1.65,1.6951
-0.9989,0.32292,0.0077825,-2.3736,6.096,2.794
2.2355,0.76415,0.072006,3.048,1.7038,-0.9779
3.9077,-0.033358,-0.088503,-0.27882,2.2095,-1.8384
3.7623,-0.010709,0.064067,-0.27855,1.5097,1.2689
3.9054,-0.099677,-0.080495,1.8066,5.0096,0.98105
4.1923,-0.094059,0.065116,-1.6742,0.80904,1.8268
2.2685,0.16843,-0.26591,-1.956,2.6289,-2.794
3.8167,-0.27726,0.1844,2.0933,5.4287,-1.6817
3.7134,-0.70589,0.031275,2.3755,5.7079,-0.27945
4.89,-0.0453,-0.20342,-2.7944,3.7435,-2.3916
3.9109,0.083178,0.065838,-0.41753,4.3065,1.2707
5,0,0,-3.048,5.4351,1.2573
3.7741,0.017569,0.01977,1.1174,0.25064,-0.69872
3.8787,-0.0041125,-0.1181,1.6675,2.9085,1.6917
3.9631,0.073279,0.049525,-0.55775,5.1463,0.98216
3.5001,0.096592,0.089303,-0.41909,5.8478,2.3917
4.9211,-0.88992,0.071617,2.7942,5.4355,-0.55885
0,0,0,2.927,0.23263,4.4409E-16
2.4053,-0.25525,-1.2154E-05,-1.8163,0.11089,-6.2819E-09
3.9541,-0.0069853,-0.0070321,-0.69545,4.7268,-0.1405
3.4033,-0.00076802,0.027944,-1.3873,4.5871,0.56171
3.8572,0.047587,-0.020124,0.13955,5.426,-0.55997
3.8971,-0.046912,-0.039102,1.2489,4.3064,0.98544
3.7746,0.030382,-0.02394,0.97635,0.94984,1.546
3.0918,0.098058,-0.026648,2.0959,0.12244,2.794
3.7617,0.40349,-0.0027779,-2.3503,2.9066,-0.27975
4.0287,-0.16172,0.061749,-1.1165,0.66987,1.4015
4.7221,0.2715,-0.022659,-2.5118,5.5699,-1.6786
3.8974,0.016204,0.11736,-0.6972,2.7686,1.9798
3.3798,0.11094,0.089828,-1.5366,4.0259,2.6828
4.2651,-0.14965,0.032162,-2.0749,1.9346,0.84079
3.9157,0.0055656,0.028367,-0.41751,4.7267,0.56236
4.4985,0.069602,0.077493,-2.2319,5.2898,1.9664
3.8802,0.13307,0.093976,1.9366,1.6499,-0.98163
3.8187,-0.023121,-0.012974,0.41882,0.53022,-0.6995
3.7566,0.15307,-0.010944,1.8156,0.38966,0.13976
4.7167,0.04431,-0.44071,-2.6532,1.09,-2.5343
3.0018,0.12919,0.17363,-2.2084,1.505,0.55972
4.1588,-0.10816,0.021279,-1.5241,1.9303,0.84348
4.9768,-0.009771,-0.29809,-2.7863,5.0043,-2.5271
1.5389,-0.36678,0.30911,-2.0975,0.11015,2.2418
4.4492,0.39265,0.018069,2.4962,3.4658,-0.13982
3.8659,-0.059098,-0.042784,2.0728,4.5893,0.42
3.893,-0.022492,0.10384,-0.97663,1.2305,1.9756
0.58188,0.29876,0.059626,-2.3787,1.5107,2.6829
3.6733,0.06588,-0.067433,-0.27936,4.3054,-2.5427
4.0538,0.034888,-0.058302,-0.97545,5.0065,-1.2647
4.131,-0.11164,-1.8341E-05,-1.1153,0.80936,-2.7982E-07
4.1268,-0.022326,0.064697,-1.3911,2.4895,1.6942
3.4849,0.098054,-0.12145,-0.69823,4.4452,-2.4019
4.1734,-0.095904,-0.050799,-1.3937,0.94904,-1.4039
4.0197,-0.15534,-0.052821,-0.97683,0.66988,-1.1205
4.9187,0.0074369,-0.0078036,-2.7915,2.2164,-1.118
4.0026,-0.041024,-0.010489,-1.3843,2.9084,-0.2814
3.7195,0.055198,0.062588,1.3965,0.39023,-1.3988
3.8105,-1.045,0.067384,2.5119,5.7078,-0.55887
3.9006,-5.4161E-06,0.0069935,0.27717,3.048,0.28287
3.6529,0.037973,0.068781,1.3969,0.25056,-1.8185
3.8283,0.068926,-0.096569,1.5308,1.9304,1.8345
3.7569,-0.056077,0.046511,1.3964,5.7058,-0.97868
4.0057,-0.023454,-0.038246,-0.27777,2.3489,-0.84815
3.9422,0.0059115,-0.0006982,0.69332,2.209,0.28209
3.6963,-0.090208,-0.089236,1.8156,4.0258,2.5421
3.8104,0.0049118,-0.0013291,0.83782,0.39038,0.13979
3.6466,0.077292,-0.11629,1.8147,1.2308,2.4001
1.5055,-0.25136,-0.3084,2.6552,1.5111,2.7953
4.3392,-0.25433,-0.041764,-2.0947,0.5282,-1.5395
3.9475,0.021613,-0.01341,0.27772,4.027,-0.56458
3.7128,-0.0027202,-0.034979,1.1176,6.096,1.397
3.7953,-0.015169,-0.14309,1.8133,3.6064,2.2591
3.8298,0.039956,-0.037346,1.1132,1.5096,1.4093
5,0,0,-3.048,2.3542,-0.5588
4.0094,-0.19486,0.0037089,-2.3526,3.3282,0.27977
3.8898,-0.051429,0.028277,1.2496,4.5869,-0.70264
3.8471,-0.010745,0.031347,0.41815,3.3275,1.8389
4.367,-0.72151,0.29107,2.6199,1.3331,-1.678
3.5575,0.21361,-0.050828,-1.2571,5.8454,-0.97826
0.39222,0.5025,-0.14597,-2.3837,6.096,-1.397
4.5294,-0.038184,0.030744,-2.3612,3.7413,1.4009
3.742,-0.007198,-0.0038441,0.69799,5.2857,-1.8281
3.7382,0.11189,0.11435,1.6742,0.80903,-1.8268
3.6878,0.014757,0.047866,1.6764,0,-0.6985
1.9876,-0.20434,0.13835,-1.6765,0.1039,2.539
3.2684,0.090769,-0.11419,-0.6985,6.096,-1.5367
4.3228,0.059655,0.050961,-1.9444,3.8837,1.6885
2.9488,2.6675E-06,0.11572,-1.1175,3.048,2.6829
3.6584,-0.50308,0.68961,2.5191,5.4253,-2.5389
3.8361,-0.072597,0.088718,1.5284,4.4462,-1.5496
5.0327,0.59696,-0.01748,2.7941,0.80303,0.13971
5.1589,0.2241,-0.038667,2.7913,2.2164,0.27946
1.6537,0.37258,-0.26534,-2.0962,1.3716,-2.794
4.4726,0.24221,-0.023677,-2.3511,4.1548,-0.97962
3.8694,-0.086815,-0.092395,-0.55743,1.7899,-1.6955
4.2747,-0.0060997,0.055431,-1.9412,4.871,0.84056
3.8845,-0.065039,0.028113,1.3898,4.8675,-0.56109
3.8495,0.014084,-0.01148,0.41845,5.2862,-0.5604
4.196,0.29148,0.29967,2.3601,2.0785,-1.8242
3.9482,-0.013897,-0.0021714,0.41631,2.0689,-0.14105
3.7237,0.067263,-0.070729,1.3953,0.95005,1.9722
4.2749,0.006019,-0.055566,-1.9412,1.225,-0.84056
3.5856,0.033007,-0.053392,-0.27939,5.0039,-2.6827
3.9281,0.0061358,0.11662,-1.6751,2.4893,2.4013
4.4268,-0.231,0.13382,-2.3646,1.9368,2.2521
3.6389,-0.031746,0.015152,0.1397,1.651,2.794
4.2129,-0.032527,0.0074922,-1.5278,1.2279,0.14017
2.6167,0.12597,0.19923,-1.9532,1.5105,2.3998
3.4144,0.074909,0.057362,-0.5588,6.096,0.8382
4.4431,0.085522,-0.047633,-2.0906,5.2901,-1.5415
3.8307,-0.069314,-0.15286,1.8116,3.8854,2.117
3.7328,-0.0045953,0.00057212,0.69848,0.11098,1.2575
3.4926,0.22003,-0.095386,-1.2572,5.8454,-1.678
3.5356,-0.023574,-0.058618,1.5367,5.9872,2.3883
1.989,-0.56557,0.2612,-1.956,0.3902,2.794
3.7764,0.0095159,0.015342,-0.41718,4.5868,0.28132
4.8156,0.46565,-0.018676,2.6415,2.0828,0.13976
4.2138,-0.56614,-0.11631,2.4909,2.7661,0.83897
4.0242,0.016931,5.6573E-05,-0.27712,2.7683,-3.8584E-07
3.9774,-0.11624,0.058237,-1.3912,1.7901,1.693
3.9596,0.003462,0.056741,-0.13909,3.6072,1.2731
3.3399,0.088096,0.13142,2.2374,3.1877,-2.6827
3.8273,0.055937,-0.004965,0.13965,5.7056,-0.1398
5.291,-0.40696,-0.12589,3.048,4.1622,0.8382
4.6941,-0.26792,-0.022227,-2.4912,1.9463,-1.3993
4.0182,0.063558,0.0059929,-2.076,2.7691,0.42031
4.7798,0.09564,0.0021734,-2.6467,2.3565,0.55911
3.5288,-0.11865,0.10816,-0.97564,1.6502,1.836
3.6037,0.02504,0.062593,-0.41908,2.7686,2.6829
4.9476,-0.57153,0.0079542,-2.7705,3.3307,1.3973
4.987,-0.032305,-0.00784,-2.9362,5.0082,-1.2574
4.3166,0.061914,-0.014345,-1.8003,3.8842,-0.70185
3.8652,0.021817,0.11116,-0.55836,3.7466,2.2617
3.7198,-0.052104,0.015758,1.3969,4.1656,-2.6828
3.8456,-0.01207,-0.040536,1.1143,3.4671,1.8374
3.6546,-0.038854,-0.0016061,1.1176,5.2833,2.794
3.8854,0.0082916,-0.00099743,0.69551,2.489,-1.4139
3.6179,0.03583,-0.062907,-1.108E-09,5.985,-1.6769
3.7731,0.021512,-0.010465,0.83688,1.0901,1.6899
4.84,0.20717,-0.0036732,-2.6335,1.2054,-0.83853
3.8808,-0.14495,0.097789,-0.97744,0.67024,1.9681
3.8384,0.060438,-0.06637,1.39,1.5094,1.4081
3.8523,-0.10617,0.11807,1.8019,4.4462,-1.4055
1.8695,1.1324,0.20119,3.048,0.23263,-1.9558
3.7652,0.012436,0.0043628,0.69754,1.5105,1.9776
4.0548,-0.019536,-0.049513,-1.6647,4.7281,-0.9824
3.7317,0.082492,0.09196,-0.27933,5.4256,2.1114
3.6268,-0.038146,0.023867,0.1397,0.67202,2.6826
3.2676,-0.54345,0.036425,-2.3797,0.24898,1.1178
4.0474,0.042868,-0.0057485,-0.41615,3.8871,-0.14113
4.1126,0.099237,0.061029,-1.669,4.1652,1.8334
3.6059,0.010826,-0.035084,0.2794,6.096,-2.2395
4.0664,0.0035392,-0.013628,-0.69274,2.7684,-0.28239
5,0,0,-3.048,2.781,2.2396
3.8336,0.062338,-0.090922,-0.27899,4.166,-1.9792
3.6975,-0.040459,0.02873,1.1171,5.145,-2.2579
3.8311,0.014059,-0.00012892,0.6965,1.2296,1.125
0,0,0,2.927,0.23263,1.5367
4.0026,-0.041023,0.010523,-1.3843,2.9084,0.2814
3.7254,0.09599,-0.045728,-0.27936,5.8453,-0.83852
3.9886,-0.021527,-0.014807,1.3846,3.6064,0.28135
1.0102,-0.15334,-0.51615,2.794,5.2832,2.667
3.6784,0.038757,-0.066837,1.6764,0.11092,0.97797
3.9456,-0.05819,0.043774,-0.13905,1.9293,0.98838
5,0,0,-3.048,2.646,1.2573
3.7485,0.019045,0.12263,-1.1167,1.371,2.26
3.3877,0.033352,0.0588,-0.5588,2.9083,2.794
2.0948,-0.37074,-0.29451,-2.4759,4.603,-1.5388
4.9827,0.022836,0.014364,-2.9361,4.0237,1.6769
3.6964,-0.04062,-0.022387,1.1172,5.0045,2.4007
3.6692,-0.017268,-0.01886,0.41908,0.67131,-2.5412
2.1911,0.29262,0.0089443,-1.9565,5.9852,0.13971
3.7832,-0.0035482,-0.0054032,0.97786,5.985,0.27942
3.8244,0.032079,0.025567,0.27914,5.4259,0.98037
3.6876,0.018753,-0.0013564,0.83812,0.95192,2.5419
4.763,0.068932,-0.0321,-2.5099,5.2935,-1.5391
4.0944,-0.22219,-0.23157,2.2196,4.0197,1.6845
3.8523,0.057362,0.021944,1.2536,0.94895,-0.56051
3.9556,0.010243,5.0789E-06,0.83125,2.4889,-5.1032E-07
3.7093,0.011818,0.0064117,0.69833,1.0915,2.4008
3.7673,-0.16002,-0.12308,1.814,5.4275,1.5414
3.7082,0.11348,0.049399,-0.41904,5.8453,0.83852
3.7742,-0.056405,-0.033753,1.3964,5.7058,0.69896
3.7499,-0.39779,-0.04663,-2.3531,3.1894,-1.6814
4.0774,-0.10458,0.030226,-0.97611,0.80957,0.70042
3.6176,0.054501,0.054317,-0.13968,4.4451,2.5426
1.3168,0.49783,-0.33449,-2.2374,1.3716,-2.794
3.5813,-0.04721,-1.2498E-05,-0.2794,0,1.3278E-13
4.1234,-0.023617,0.091194,-1.6727,2.35,2.118
1.9017,0.25918,-0.11653,-1.8162,6.096,-1.2573
4.8908,0.8249,-0.55729,3.048,3.3139,2.0976
4.8705,0.35635,0.0119,-2.7864,2.6377,1.5374
3.7969,-0.011948,0.030152,1.1164,3.4671,-2.2613
4.4854,0.28867,1.2872,2.7837,4.8652,-2.5269
4.0124,0.3827,7.4354E-06,2.2314,0.66572,-8.8443E-08
4.5994,0.12473,-0.041628,-2.3598,1.0781,-1.1193
1.6345,-0.2849,0.01093,-1.9563,0,0.1397
3.9892,-0.096013,0.070496,-0.83716,0.80991,1.4032
3.8169,-0.083875,0.11361,-0.69821,0.81067,2.1138
3.3504,0.13754,-0.12231,-1.3935,4.4457,-1.9766
3.6173,-0.0026397,0.021765,1.1176,6.096,-2.3844
3.6721,0.53986,0.094459,2.4866,3.1924,-0.69902
3.659,-0.014648,-0.075909,1.6764,6.096,1.1176
3.3412,0.33578,0.31751,2.3513,1.6544,-2.1065
3.9142,0.075401,-0.060517,1.5248,1.79,0.98414
4.3023,1.0989,-0.35385,2.6199,1.8224,1.8184
3.3398,0.049315,0.12331,-1.8161,1.092,2.6826
3.9376,0.1429,-0.081193,-0.83756,5.4259,-1.5426
3.8961,0.023219,0.074913,-0.55756,4.8662,1.4079
1.6254,0.4117,0.11806,-2.2398,5.9856,1.3971
3.8646,-0.019689,0.04818,0.13915,3.1878,1.415
3.9657,-0.0072444,0.12272,1.8034,2.6298,-1.4066
3.4326,0.14747,-0.29988,2.3804,2.21,2.683
3.7045,-0.046277,-0.073773,-0.13968,0.95153,-2.4003
4.5545,-0.19316,-0.0038508,-2.5005,3.6026,-0.4195
4.5532,-0.92308,0.67969,2.7926,5.5723,-2.3882
3.8358,0.036754,-0.01146,0.27921,5.5658,-0.41965
3.925,-0.14219,-0.10509,1.9479,5.1503,1.1206
3.6441,-0.21294,-0.14097,1.956,5.7065,1.5386
3.9141,0.01802,0.10723,-0.55749,2.7685,1.8387
4.0245,0.14031,-0.049613,-1.6673,4.3055,-1.6909
3.6228,0.0013146,0.00052967,0.8382,0.12234,2.794
3.9748,0.052804,-0.10287,2.0787,1.223,0.98035
3.7762,0.043235,0.076023,-0.13965,4.026,2.4024
4.9922,-0.083747,-0.0029675,-2.9403,0.50815,-0.55881
3.6312,0.0091458,0.041593,-0.1397,2.6289,2.794
4.0415,0.01415,0.082409,-1.3936,4.8662,1.8324
0,0,0,2.9276,1.7042,-2.3697
3.8699,0.07401,-0.1379,-1.9554,1.2312,-2.5416
4.1822,-0.41075,0.048313,-2.2135,1.7957,1.6837
0,0,0,2.9258,0.813,-2.667
3.806,-0.015525,-0.044908,0.27893,3.1877,-1.9802
4.1027,-0.11036,-0.38319,2.367,2.4911,2.1094
4.2192,0.065991,-0.023347,-1.3865,3.886,-0.98568
1.6132,0.095136,-0.020555,-2.6265,4.4199,2.5265
3.9314,0.022008,0.093878,-1.674,2.6291,2.2598
3.7617,-0.00042264,-0.050649,-1.2976E-08,3.6068,-2.5428
1.593,0.41715,0.17543,-2.2399,5.9856,1.6767
3.9313,0.075491,0.017346,1.5239,1.6493,-0.28073
4.7036,-0.15131,-0.041904,-2.4994,2.0815,-1.6808
4.9561,-0.12019,-0.01088,-2.7816,1.9502,-1.3975
3.9827,0.029617,-0.035466,-0.13892,3.887,-0.84789
4.9815,0.023984,-0.000914,-2.9365,5.2909,-0.27941
3.9213,-0.0086848,-0.033149,1.1103,3.3274,1.1292
3.8,0.044226,0.046068,0.1396,5.4258,1.4018
3.2902,-0.04274,-0.029456,-0.4191,0.12234,-2.794
4.2064,-0.22482,0.02133,-1.8146,0.52892,0.69912
4.0185,-0.011558,0.024056,-1.6625,2.7691,0.98426
4.4487,0.27271,-0.026824,-2.234,5.5687,-1.1185
3.3868,0.43674,-0.025055,-2.0972,5.846,-0.69862
3.9626,-0.041255,0.036527,1.3856,3.886,-0.70355
3.7968,-0.012019,-0.030158,1.1164,3.4671,2.2613
3.8363,-0.0063673,0.011058,0.55678,1.6496,1.2697
3.4346,0.15607,-0.12068,-0.83817,5.8464,-2.2456
3.6941,0.0026915,0.0020775,0.6985,6.096,1.6764
3.8825,0.0044225,-0.00040801,0.69533,2.0694,-1.2714
5.022,-0.64907,0.052967,2.9402,1.3524,-0.41911
3.8887,0.030858,0.0091836,0.97252,1.5091,-0.42169
4.0415,0.014241,-0.082443,-1.3936,4.8662,-1.8324
4.1964,0.028105,-0.0059371,-1.3846,3.6064,-0.28135
3.6784,0.010067,0.070679,1.5367,0,-1.2573
3.512,0.068572,-0.023511,1.956,1.3716,2.794
3.9288,2.423E-05,-0.058671,-1.2473,3.048,-0.84563
3.7174,-0.054396,-0.067595,-1.666E-08,0.67045,-2.1115
3.5469,0.0056104,-0.0049216,1.397,0,2.794
3.0453,-0.18449,-0.25163,-1.6764,2.0701,-2.794
3.8186,0.0010639,-0.081541,-0.1396,2.4891,-2.2619
1.8319,-0.52137,0.54869,2.6561,1.3714,-2.7948
3.8237,-0.020381,0.038498,1.1151,3.7465,-1.9787
3.673,-0.068796,-0.02154,1.5366,4.445,2.6828
3.4793,0.011183,-0.20368,-1.2565,2.9083,-2.402
4.5165,0.21505,-0.012182,-2.2315,5.4303,-0.41937
4.1241,0.060725,2.9615E-05,-0.83165,3.8869,-4.8727E-07
4.2024,-0.15387,0.34384,2.365,3.8805,-1.9668
3.7962,0.053169,0.033739,0.13965,5.7055,0.97885
3.8163,0.0097949,0.017952,0.5578,2.9083,1.98
5.0561,-0.54231,-0.54391,3.048,1.3467,2.0976
0.42953,-0.44456,-0.10227,-2.0959,0.12244,-2.794
3.7914,-0.080412,-0.1208,-0.97767,0.95148,-2.4002
3.3132,0.096225,-0.056726,-0.5588,5.8532,-2.6869
3.8855,0.089154,0.04932,-0.27914,5.4259,0.98037
5.2583,-0.86713,-0.16581,2.9375,5.4373,1.1176
4.2254,-0.11913,0.022358,-1.9368,1.9328,0.56075
4.0246,-0.0059659,0.050733,-0.41669,3.4674,0.98994
3.9097,0.038813,-0.044435,1.2491,2.0698,1.1276
4.0068,-0.00060849,-0.078437,-0.83436,2.7685,-1.4137
4.9922,-0.083746,0.0029682,-2.9403,0.50815,0.55881
4.0663,-0.096778,0.054978,-1.2516,1.93,1.5523
4.0536,0.015629,0.029351,-1.6638,4.7283,0.42061
3.7992,0.0031272,-0.018768,0.55815,4.0261,-2.1205
3.747,-0.0048873,0.017445,0.55833,4.7252,2.1187
4.8578,0.21733,-0.018749,2.6457,2.2184,0.13977
4.1233,0.013164,0.026379,-1.2475,3.4669,0.84555
4.2081,0.070813,-0.006745,-1.2466,3.8863,-0.28145
5.022,0.64906,0.052951,2.9402,4.7436,-0.41911
3.7686,-0.0046617,0.010784,1.2573,6.096,-0.2794
5.4712,0.21571,0.15535,2.9358,2.2129,-0.97797
1.935,-0.26901,-0.13654,-2.4848,4.6006,-2.245
3.8756,0.036176,0.10545,-0.41862,3.8864,2.1208
3.4194,-0.050936,0.11347,2.097,6.096,-1.1176
4.9415,0.89739,0.099995,3.048,3.3134,-0.6985
3.875,-0.04349,0.012651,1.1127,4.867,-0.42099
3.9419,0.0051998,-0.00096269,0.55497,4.027,-0.14101
1.0094,0.56208,-0.52907,2.794,3.175,2.667
3.6718,0.0068433,-0.065549,1.397,0,1.5367
3.9067,0.028808,0.074454,-0.13934,3.8866,1.6971
4.898,0.081574,-1.5956E-05,-2.7919,2.3566,-0.41919
4.9453,-0.26878,0.38332,2.7826,1.2077,-1.8178
4.0743,0.17355,0.087327,-1.9445,1.3673,1.8289
3.6688,-0.0024523,-0.0033025,0.6985,0,-1.9563
4.0902,-0.24566,0.037325,-2.0733,1.7932,0.84066
4.8592,-0.21174,0.02176,-2.6332,1.9513,1.5384
4.8501,0.21664,0.099337,2.6458,2.2184,-0.6989
3.2636,-0.54208,0.030787,-2.5176,0.24902,1.1177
3.7533,-0.082442,-0.16672,1.9543,3.8856,2.4003
2.6332,-0.29239,0.3635,2.5223,5.2832,-2.794
3.9372,-0.011651,0.020349,0.27783,2.209,0.84781
3.4007,-0.025644,0.074352,-1.39,4.5866,1.4081
3.6675,-0.0037564,0.021678,0.97788,5.9851,-1.9574
3.9529,4.0242E-05,0.098063,1.8009,3.048,-1.1241
4.1264,-1.0584,-0.58232,2.6249,4.2776,2.2424
3.8087,0.12462,-0.019243,1.6748,0.52924,0.27963
3.8975,0.076858,-0.060231,1.6644,1.3678,0.84177
3.7136,-0.041507,0.054665,0.13966,0.67045,2.1115
3.7661,0.018356,-0.0080755,0.97768,2.2098,2.5427
3.6265,0.026795,-0.01482,0.2794,5.4234,-2.794
4.0137,-0.0086426,-0.074335,-0.55651,2.4889,-1.4142
3.2553,0.37551,-0.27865,2.3807,0.67204,2.683
3.5309,-0.0033949,0.26607,2.2192,4.5891,-2.1098
3.894,-0.055802,-0.062417,1.3881,4.1659,1.2679
3.8071,-0.046987,-0.037977,0.13962,0.53028,-1.1197
2.5,0,0,-3.048,0.23263,-1.6764
4.2766,-0.24549,0.012677,-1.9543,0.52846,0.41938
4.1053,0.16837,0.072394,-2.0756,1.3641,0.98053
3.931,-0.023213,0.1183,-0.69761,2.3494,2.1207
4.0506,0.013612,-0.046315,-0.97128,3.3274,-0.98837
3.6455,-0.10376,-0.042935,1.816,4.1656,2.6827
3.8079,0.0039697,0.092044,1.5335,2.7687,-2.1188
3.6179,-0.035828,0.062927,-1.1361E-09,0.11098,1.6769
