U:0,U:1,U:2,Points:0,Points:1,Points:2
0.0,0.0,0.0,17.653,4.2609,0
0.0,0.0,0.0,18.134,4.2609,0
0.0,0.0,0.0,18.615,4.2609,0
0.0,0.0,0.0,19.086,4.2609,0
0.0,0.0,0.0,19.512,4.2609,0
0.65855,0.0662775,0.5235,19.9,4.2609,0
0.675775,0.394175,-0.81715,0.1,4.7391,0
0.0,0.0,0.0,0.48828,4.7391,0
0.0,0.0,0.0,0.91437,4.7391,0
0.0,0.0,0.0,1.3849,4.7391,0
0.0,0.0,0.0,1.8661,4.7391,0
0.0,0.0,0.0,2.3467,4.7391,0
0.0,0.0,0.0,2.8258,4.7391,0
0.0,0.0,0.0,3.3043,4.7391,0
0.0,0.0,0.0,3.7826,4.7391,0
0.0,0.0,0.0,4.2609,4.7391,0
0.0,0.0,0.0,4.7391,4.7391,0
0.0,0.0,0.0,5.2174,4.7391,0
0.0,0.0,0.0,5.6957,4.7391,0
0.0,0.0,0.0,6.1739,4.7391,0
0.0,0.0,0.0,6.6522,4.7391,0
0.0,0.0,0.0,7.1304,4.7391,0
0.0,0.0,0.0,7.6087,4.7391,0
0.0,0.0,0.0,8.087,4.7391,0
0.0,0.0,0.0,8.5652,4.7391,0
0.0,0.0,0.0,9.0435,4.7391,0
0.0,0.0,0.0,9.5217,4.7391,0
0.0,0.0,0.0,10,4.7391,0
0.0,0.0,0.0,10.478,4.7391,0
0.0,0.0,0.0,10.957,4.7391,0
0.0,0.0,0.0,11.435,4.7391,0
0.0,0.0,0.0,11.913,4.7391,0
0.0,0.0,0.0,12.391,4.7391,0
0.0,0.0,0.0,12.87,4.7391,0
0.0,0.0,0.0,13.348,4.7391,0
0.0,0.0,0.0,13.826,4.7391,0
0.0,0.0,0.0,14.304,4.7391,0
0.0,0.0,0.0,14.783,4.7391,0
0.0,0.0,0.0,15.261,4.7391,0
0.0,0.0,0.0,15.739,4.7391,0
0.0,0.0,0.0,16.217,4.7391,0
0.0,0.0,0.0,16.696,4.7391,0
0.0,0.0,0.0,17.174,4.7391,0
0.0,0.0,0.0,17.653,4.7391,0
0.0,0.0,0.0,18.134,4.7391,0
0.0,0.0,0.0,18.615,4.7391,0
0.0,0.0,0.0,19.086,4.7391,0
0.0,0.0,0.0,19.512,4.7391,0
0.65565,0.0544,0.50575,19.9,4.7391,0
0.798475,0.246225,-0.8206,0.1,5.2174,0
0.0,0.0,0.0,0.48828,5.2174,0
0.0,0.0,0.0,0.91437,5.2174,0
0.0,0.0,0.0,1.3849,5.2174,0
0.0,0.0,0.0,1.8661,5.2174,0
0.0,0.0,0.0,2.3467,5.2174,0
0.0,0.0,0.0,2.8258,5.2174,0
0.0,0.0,0.0,3.3043,5.2174,0
0.0,0.0,0.0,3.7826,5.2174,0
0.0,0.0,0.0,4.2609,5.2174,0
0.0,0.0,0.0,4.7391,5.2174,0
0.0,0.0,0.0,5.2174,5.2174,0
0.0,0.0,0.0,5.6957,5.2174,0
0.0,0.0,0.0,6.1739,5.2174,0
0.0,0.0,0.0,6.6522,5.2174,0
0.0,0.0,0.0,7.1304,5.2174,0
0.0,0.0,0.0,7.6087,5.2174,0
0.0,0.0,0.0,8.087,5.2174,0
0.0,0.0,0.0,8.5652,5.2174,0
0.0,0.0,0.0,9.0435,5.2174,0
0.0,0.0,0.0,9.5217,5.2174,0
0.0,0.0,0.0,10,5.2174,0
0.0,0.0,0.0,10.478,5.2174,0
0.0,0.0,0.0,10.957,5.2174,0
0.0,0.0,0.0,11.435,5.2174,0
0.0,0.0,0.0,11.913,5.2174,0
0.0,0.0,0.0,12.391,5.2174,0
0.0,0.0,0.0,12.87,5.2174,0
0.0,0.0,0.0,13.348,5.2174,0
0.0,0.0,0.0,13.826,5.2174,0
0.0,0.0,0.0,14.304,5.2174,0
0.0,0.0,0.0,14.783,5.2174,0
0.0,0.0,0.0,15.261,5.2174,0
0.0,0.0,0.0,15.739,5.2174,0
0.0,0.0,0.0,16.217,5.2174,0
0.0,0.0,0.0,16.696,5.2174,0
0.0,0.0,0.0,17.174,5.2174,0
0.0,0.0,0.0,17.653,5.2174,0
0.0,0.0,0.0,18.134,5.2174,0
0.0,0.0,0.0,18.615,5.2174,0
0.0,0.0,0.0,19.086,5.2174,0
0.0,0.0,0.0,19.512,5.2174,0
0.6549,0.06397,0.501475,19.9,5.2174,0
0.755325,0.0684475,-0.8189,0.1,5.6957,0
0.0,0.0,0.0,0.48828,5.6957,0
0.0,0.0,0.0,0.91437,5.6957,0
0.0,0.0,0.0,1.3849,5.6957,0
0.0,0.0,0.0,1.8661,5.6957,0
0.0,0.0,0.0,2.3467,5.6957,0
0.0,0.0,0.0,2.8258,5.6957,0
0.0,0.0,0.0,3.3043,5.6957,0
0.0,0.0,0.0,3.7826,5.6957,0
0.0,0.0,0.0,4.2609,5.6957,0
0.0,0.0,0.0,4.7391,5.6957,0
0.0,0.0,0.0,5.2174,5.6957,0
0.0,0.0,0.0,5.6957,5.6957,0
0.0,0.0,0.0,6.1739,5.6957,0
0.0,0.0,0.0,6.6522,5.6957,0
0.0,0.0,0.0,7.1304,5.6957,0
0.0,0.0,0.0,7.6087,5.6957,0
0.0,0.0,0.0,8.087,5.6957,0
0.0,0.0,0.0,8.5652,5.6957,0
0.0,0.0,0.0,9.0435,5.6957,0
0.0,0.0,0.0,9.5217,5.6957,0
0.0,0.0,0.0,10,5.6957,0
0.0,0.0,0.0,10.478,5.6957,0
0.0,0.0,0.0,10.957,5.6957,0
0.0,0.0,0.0,11.435,5.6957,0
0.0,0.0,0.0,11.913,5.6957,0
0.0,0.0,0.0,12.391,5.6957,0
0.0,0.0,0.0,12.87,5.6957,0
0.0,0.0,0.0,13.348,5.6957,0
0.0,0.0,0.0,13.826,5.6957,0
0.0,0.0,0.0,14.304,5.6957,0
0.0,0.0,0.0,14.783,5.6957,0
0.0,0.0,0.0,15.261,5.6957,0
0.0,0.0,0.0,15.739,5.6957,0
0.0,0.0,0.0,16.217,5.6957,0
0.0,0.0,0.0,16.696,5.6957,0
0.0,0.0,0.0,17.174,5.6957,0
0.0,0.0,0.0,17.653,5.6957,0
0.0,0.0,0.0,18.134,5.6957,0
0.0,0.0,0.0,18.615,5.6957,0
0.0,0.0,0.0,19.086,5.6957,0
0.0,0.0,0.0,19.512,5.6957,0
0.664525,0.054325,0.502175,19.9,5.6957,0
0.79585,-0.1136825,-0.835425,0.1,6.1739,0
0.0,0.0,0.0,0.48828,6.1739,0
0.0,0.0,0.0,0.91437,6.1739,0
0.0,0.0,0.0,1.3849,6.1739,0
0.0,0.0,0.0,1.8661,6.1739,0
0.0,0.0,0.0,2.3467,6.1739,0
0.0,0.0,0.0,2.8258,6.1739,0
0.0,0.0,0.0,3.3043,6.1739,0
0.0,0.0,0.0,3.7826,6.1739,0
0.0,0.0,0.0,4.2609,6.1739,0
0.0,0.0,0.0,4.7391,6.1739,0
0.0,0.0,0.0,5.2174,6.1739,0
0.0,0.0,0.0,5.6957,6.1739,0
0.0,0.0,0.0,6.1739,6.1739,0
0.0,0.0,0.0,6.6522,6.1739,0
0.0,0.0,0.0,7.1304,6.1739,0
0.0,0.0,0.0,7.6087,6.1739,0
0.0,0.0,0.0,8.087,6.1739,0
0.0,0.0,0.0,8.5652,6.1739,0
