U:0,U:1,U:2,Points:0,Points:1,Points:2
4.8896,-0.093399,0.6069,0.00085587,3.4103,19.999
1.1896,-0.26368,3.7005,2.3696,0.0019437,19.999
4.8568,-0.34196,0.46359,0.0024648,2.3696,19.998
1.3113,-0.39966,2.835,1.4902,0.0038824,19.997
3.2292,-0.50013,1.2933,0.0051555,1.4902,19.996
1.0865,-0.31177,1.5153,0.0072424,0.0052574,19.995
1.9853,0.052089,6.749,7.7989,19.164,19.169
1.8065,0.034981,6.2797,8.8996,19.164,19.169
1.6552,0.024309,5.7978,10,19.164,19.169
1.5247,0.016961,5.3066,11.1,19.164,19.169
1.4097,0.011108,4.8061,12.201,19.164,19.169
4.731,0.0094657,2.6206,0.83633,11.101,19.169
1.0521,-0.0035863,1.057,19.164,11.101,19.169
4.7309,0.0003789,2.6193,0.83631,10,19.169
1.0499,-0.0016396,1.0546,19.164,10,19.169
1.0493,-0.00013922,1.0539,19.164,8.8997,19.169
4.7304,-0.0095378,2.6163,0.83629,8.899,19.169
1.0499,0.0012713,1.0546,19.164,7.7989,19.169
4.7297,-0.022277,2.61,0.83629,7.7968,19.169
1.5521,-0.017836,5.3012,11.101,0.83633,19.169
1.6822,-0.023368,5.801,10,0.83631,19.169
1.8341,-0.032321,6.2897,8.8991,0.83629,19.169
2.0133,-0.047763,6.7634,7.797,0.83628,19.169
2.1991,0.081861,7.1908,6.6968,19.164,19.168
1.3057,0.0050791,4.2946,13.303,19.164,19.168
1.2088,-0.0034091,3.7687,14.409,19.164,19.168
2.4544,0.13247,7.5577,5.5913,19.163,19.168
4.7277,0.038727,2.6145,0.83708,14.42,19.168
1.0764,-0.017881,1.0834,19.163,14.419,19.168
4.7299,0.029212,2.619,0.83657,13.308,19.168
1.0637,-0.010755,1.0696,19.163,13.307,19.168
4.7308,0.018741,2.6206,0.83639,12.203,19.168
1.0564,-0.0063106,1.0617,19.164,12.203,19.168
1.0519,0.0027187,1.0569,19.164,6.6968,19.168
4.7285,-0.040789,2.5966,0.83631,6.6911,19.168
1.0556,0.0045052,1.0613,19.164,5.5913,19.168
4.7241,-0.06936,2.5722,0.83638,5.5766,19.168
1.3387,-0.011335,4.2617,13.308,0.83656,19.168
1.4388,-0.014186,4.7892,12.203,0.83639,19.168
2.4687,-0.12954,7.5737,5.5785,0.83638,19.168
2.2248,-0.076323,7.2068,6.6917,0.83631,19.168
1.1151,-0.018913,3.2239,15.523,19.166,19.167
2.7648,0.20196,7.7187,4.4776,19.163,19.167
1.0624,0.0063095,1.0688,19.164,4.4775,19.167
4.7087,-0.12942,2.5352,0.83615,4.4432,19.167
1.2491,-0.0083896,3.7122,14.42,0.83703,19.167
2.7462,-0.22006,7.7416,4.4486,0.83616,19.167
4.7193,0.053962,2.6017,0.83829,15.549,19.166
1.0977,-0.035656,1.1073,19.162,15.548,19.166
4.6583,-0.25922,2.5067,0.83246,3.2721,19.166
4.4762,-0.57811,2.4613,0.81001,2.0281,19.166
3.0453,-0.35305,7.4394,3.2857,0.83245,19.166
1.0246,-0.050747,2.6561,16.656,19.173,19.165
3.151,0.25703,7.398,3.345,19.166,19.165
1.0755,0.010917,1.0823,19.167,3.345,19.165
1.1701,-0.0047308,3.1302,15.55,0.83817,19.165
3.083,-0.54201,6.1848,2.0575,0.80909,19.165
3.5422,0.23407,6.192,2.1678,19.185,19.163
0.93964,-0.12734,2.0667,17.835,19.199,19.162
4.6956,0.085879,2.5783,0.84048,16.714,19.162
1.1429,-0.06467,1.1609,19.159,16.712,19.162
1.0987,0.0094567,1.0989,19.187,2.1682,19.161
1.1088,1.6158E-05,2.5007,16.715,0.84021,19.161
3.9674,-0.45669,5.1876,2.0877,2.0828,19.156
1.1866,-0.19253,1.2542,19.154,17.946,19.155
4.5885,-0.015643,2.6842,0.84598,17.945,19.155
1.0736,0.0055129,1.7982,17.948,0.84572,19.154
1.0536,-0.11685,1.9362,17.877,17.923,19.153
4.1013,0.15612,5.2446,2.1229,17.91,19.153
1.0605,0.013073,1.7946,17.912,2.1225,19.152
4.2287,-0.29927,5.0906,2.0926,3.2902,19.144
3.4546,-0.33815,6.9569,3.2936,2.0919,19.144
1.0802,-0.063153,2.6069,16.683,17.914,19.143
3.5023,0.23489,6.9375,3.3173,17.905,19.143
1.0596,-0.058632,1.8723,17.895,16.711,19.143
4.2859,0.17052,5.1493,2.1047,16.704,19.143
1.0501,0.012391,1.7957,17.906,3.3171,19.143
1.1078,0.0092371,2.5018,16.705,2.1044,19.142
3.5427,-0.81079,3.6605,0.72342,0.68421,19.142
1.224,-0.018233,3.7685,14.415,17.908,19.141
2.5592,0.14522,7.5364,5.5848,17.907,19.141
2.255,0.091599,7.2026,6.6939,17.907,19.141
2.0159,0.056909,6.7662,7.7976,17.907,19.141
1.8241,0.035175,6.2961,8.8992,17.907,19.141
1.6661,0.020792,5.8123,10,17.907,19.141
1.5326,0.010352,5.3193,11.101,17.907,19.141
1.4173,0.0016293,4.8166,12.202,17.907,19.141
1.3154,-0.007184,4.3014,13.306,17.907,19.141
2.9608,0.2086,7.5737,4.4636,17.906,19.141
4.3795,0.066091,5.1706,2.0937,13.309,19.141
1.0461,-0.014761,1.7926,17.906,13.309,19.141
4.3839,0.042292,5.1763,2.0933,12.204,19.141
1.0424,-0.0091846,1.7835,17.907,12.204,19.141
4.3858,0.021909,5.179,2.0932,11.101,19.141
1.0399,-0.0053795,1.7779,17.907,11.101,19.141
1.0386,-0.0025015,1.7749,17.907,10,19.141
4.3861,0.0024614,5.179,2.0931,9.9999,19.141
1.0383,-0.00027542,1.774,17.907,8.8993,19.141
4.3841,-0.01793,5.1765,2.0931,8.8986,19.141
1.0386,0.0017594,1.7747,17.907,7.7977,19.141
4.3807,-0.04284,5.1703,2.0931,7.7961,19.141
1.0397,0.003785,1.7772,17.907,6.6939,19.141
4.3752,-0.076224,5.1574,2.093,6.6903,19.141
4.361,-0.11966,5.1354,2.0931,5.5771,19.141
4.3243,-0.19705,5.1071,2.0932,4.4484,19.141
1.3422,-0.0030853,4.2729,13.309,2.0936,19.141
1.4425,-0.0069777,4.8014,12.204,2.0933,19.141
2.9558,-0.22667,7.5966,4.45,2.0932,19.141
1.557,-0.011968,5.3141,11.101,2.0932,19.141
2.5725,-0.13715,7.5521,5.5778,2.0931,19.141
2.2761,-0.080217,7.2159,6.6906,2.0931,19.141
2.0398,-0.048294,6.7777,7.7962,2.0931,19.141
1.8484,-0.030179,6.304,8.8986,2.0931,19.141
1.6903,-0.019147,5.8147,10,2.0931,19.141
1.1427,-0.034937,3.2087,15.536,17.91,19.14
1.0572,-0.037884,1.8307,17.902,15.551,19.14
4.3448,0.12777,5.1507,2.0974,15.548,19.14
1.0511,-0.022722,1.8074,17.905,14.422,19.14
4.3699,0.090394,5.1615,2.0946,14.421,19.14
1.0415,0.0060345,1.7816,17.907,5.5848,19.14
1.0445,0.0082627,1.7878,17.906,4.4635,19.14
1.1734,0.0047336,3.137,15.549,2.0972,19.14
1.2528,0.00061695,3.7218,14.421,2.0946,19.14
3.6257,-0.25549,6.887,3.2922,3.2915,19.128
1.094,-0.046831,2.5643,16.698,16.712,19.127
3.6606,0.20193,6.8855,3.3021,16.706,19.127
1.104,0.011304,2.499,16.707,3.3019,19.127
3.8667,0.17042,3.7163,0.87628,19.293,19.125
0.86885,-0.24919,1.5108,19.125,19.302,19.124
1.158,-0.033524,3.1842,15.545,16.711,19.123
1.4307,-0.0028416,4.8187,12.203,16.71,19.123
1.3285,-0.012002,4.2976,13.308,16.71,19.123
2.3051,0.085779,7.2226,6.6916,16.709,19.123
2.0503,0.054337,6.7847,7.7965,16.709,19.123
1.8489,0.032948,6.3114,8.8987,16.709,19.123
1.6849,0.017974,5.8237,10,16.709,19.123
1.5479,0.0066778,5.3263,11.101,16.709,19.123
3.0705,0.17813,7.5677,4.4546,16.708,19.123
1.1025,-0.033318,2.533,16.705,15.553,19.123
3.7385,0.16141,6.8838,3.2952,15.551,19.123
3.7966,0.085494,6.9062,3.2913,13.31,19.123
1.1038,-0.015463,2.5001,16.709,13.31,19.123
3.8068,0.055195,6.9144,3.2909,12.204,19.123
1.1029,-0.010175,2.4914,16.709,12.204,19.123
3.8117,0.029391,6.9194,3.2907,11.102,19.123
1.1021,-0.0061802,2.486,16.709,11.102,19.123
1.1016,-0.002952,2.483,16.709,10,19.123
3.8133,0.0047975,6.921,3.2906,9.9999,19.123
1.1015,-0.00047772,2.482,16.709,8.8988,19.123
3.8102,-0.020169,6.9198,3.2906,8.8982,19.123
1.1017,0.0016623,2.4825,16.709,7.7966,19.123
3.8035,-0.049027,6.9151,3.2905,7.7954,19.123
1.1022,0.0036488,2.4845,16.709,6.6916,19.123
3.7923,-0.085101,6.9058,3.2905,6.6893,19.123
1.1031,0.0075607,2.4929,16.708,4.4546,19.123
3.7231,-0.19189,6.8816,3.291,4.4475,19.123
1.1752,0.0081716,3.1347,15.551,3.2951,19.123
1.3486,0.00090845,4.2754,13.31,3.2913,19.123
3.0605,-0.18432,7.5852,4.4479,3.2909,19.123
1.4509,-0.0032399,4.8067,12.204,3.2909,19.123
1.568,-0.0085179,5.3222,11.102,3.2907,19.123
1.8686,-0.026872,6.318,8.8983,3.2906,19.123
1.705,-0.015865,5.8257,9.9999,3.2906,19.123
2.319,-0.072573,7.2342,6.6894,3.2905,19.123
2.0686,-0.044238,6.7943,7.7954,3.2905,19.123
1.2379,-0.021962,3.7563,14.42,16.71,19.122
2.6334,0.12973,7.552,5.5802,16.709,19.122
1.1039,-0.022421,2.5133,16.707,14.424,19.122
3.7774,0.1167,6.8942,3.2924,14.423,19.122
1.1025,0.0056847,2.488,16.709,5.5802,19.122
3.769,-0.12628,6.8922,3.2906,5.5759,19.122
1.2573,0.004595,3.7217,14.423,3.2924,19.122
2.6388,-0.11852,7.5665,5.5762,3.2906,19.122
1.141,0.01323,1.1186,19.294,0.87568,19.121
1.909,0.017937,6.3442,8.8979,12.206,19.12
1.7309,0.010867,5.8445,10,12.206,19.12
1.5842,0.0050888,5.3351,11.102,12.206,19.12
2.1367,0.015548,6.8352,7.7946,11.102,19.12
1.9147,0.010624,6.3486,8.8978,11.102,19.12
1.7355,0.0064667,5.8474,10,11.102,19.12
1.5879,0.0029335,5.3363,11.102,11.102,19.12
1.4639,-9.7972E-05,4.8144,12.205,11.102,19.12
2.1397,0.0043893,6.8378,7.7945,10,19.12
1.9173,0.0031733,6.3506,8.8978,10,19.12
1.7376,0.0018691,5.8483,10,10,19.12
1.5897,0.00058647,5.3363,11.102,10,19.12
1.4654,-0.00058571,4.8137,12.205,10,19.12
1.5902,-0.0019019,5.3359,11.102,8.8979,19.12
1.466,-0.0013401,4.8133,12.205,8.8979,19.12
2.1389,-0.0064943,6.8373,7.7945,8.8978,19.12
1.9171,-0.0042826,6.3501,8.8978,8.8978,19.12
1.7378,-0.002834,5.8479,10,8.8978,19.12
1.5896,-0.004596,5.3346,11.102,7.7946,19.12
1.9144,-0.011836,6.3468,8.8978,7.7945,19.12
1.7364,-0.0075979,5.8457,10,7.7945,19.12
2.1193,0.037811,6.8217,7.7949,13.312,19.119
1.9005,0.025214,6.3384,8.898,13.312,19.119
1.7241,0.015238,5.8407,10,13.312,19.119
1.5789,0.0072582,5.3334,11.102,13.312,19.119
1.4567,0.00067691,4.8153,12.205,13.312,19.119
2.4089,0.03678,7.2783,6.6885,12.205,19.119
2.13,0.02661,6.8296,7.7947,12.205,19.119
1.4609,0.00027403,4.8148,12.205,12.205,19.119
1.355,-0.0037193,4.2795,13.311,12.205,19.119
2.4164,0.021108,7.285,6.6883,11.102,19.119
1.3572,-0.0025972,4.2777,13.312,11.102,19.119
2.4197,0.005439,7.2878,6.6882,10,19.119
1.3584,-0.0015987,4.2763,13.312,10,19.119
1.359,-0.0010297,4.2758,13.312,8.8981,19.119
2.4182,-0.0097517,7.287,6.6882,8.8978,19.119
1.359,-0.00095579,4.2753,13.312,7.795,19.119
1.4658,-0.0024804,4.8125,12.205,7.7947,19.119
2.4122,-0.025715,7.2822,6.6882,7.7946,19.119
2.1346,-0.017755,6.8331,7.7945,7.7945,19.119
1.4644,-0.0039227,4.8114,12.205,6.6885,19.119
1.5872,-0.0074523,5.3325,11.102,6.6883,19.119
2.1265,-0.028903,6.8265,7.7946,6.6882,19.119
1.9087,-0.019189,6.3419,8.8978,6.6882,19.119
1.7327,-0.012311,5.8423,10,6.6882,19.119
2.3484,0.081999,7.24,6.6902,15.554,19.118
2.0816,0.054727,6.7989,7.7957,15.554,19.118
1.8715,0.034862,6.3218,8.8984,15.554,19.118
1.7018,0.020325,5.8302,10,15.554,19.118
1.5613,0.0091773,5.3289,11.102,15.554,19.118
1.4423,-6.1754E-05,4.8172,12.204,15.554,19.118
1.3394,-0.0084738,4.2911,13.31,15.554,19.118
1.1693,-0.025198,3.1632,15.55,15.554,19.118
3.1428,0.15027,7.5782,4.4501,15.553,19.118
2.3765,0.067531,7.2549,6.6893,14.425,19.118
2.1033,0.046728,6.8108,7.7952,14.425,19.118
1.8879,0.030554,6.3305,8.8981,14.425,19.118
1.7144,0.018155,5.8357,10,14.425,19.118
1.5711,0.0083835,5.3311,11.102,14.425,19.118
1.4505,0.00029211,4.8159,12.205,14.425,19.118
1.3465,-0.006745,4.2859,13.311,14.425,19.118
2.3964,0.053278,7.2685,6.6888,13.312,19.118
1.3517,-0.0048933,4.2822,13.311,13.312,19.118
3.206,0.083952,7.6075,4.447,13.311,19.118
2.7489,0.070309,7.6013,5.5754,13.311,19.118
1.2594,-0.0095976,3.727,14.425,13.311,19.118
1.1768,-0.013294,3.1385,15.553,13.311,19.118
3.2193,0.055138,7.6177,4.4466,12.205,19.118
2.7625,0.047334,7.6121,5.575,12.205,19.118
1.2617,-0.0069202,3.7222,14.425,12.205,19.118
1.1778,-0.0091983,3.1315,15.553,12.205,19.118
3.2263,0.030203,7.6244,4.4464,11.102,19.118
2.7702,0.026587,7.6195,5.5748,11.102,19.118
1.2632,-0.0045321,3.719,14.425,11.102,19.118
1.1783,-0.0058023,3.127,15.554,11.102,19.118
3.229,0.0060842,7.627,4.4462,10,19.118
2.7734,0.0061475,7.6224,5.5747,10,19.118
1.2639,-0.0023915,3.7169,14.425,10,19.118
1.1785,-0.0028777,3.1244,15.554,10,19.118
1.1788,-0.00067451,3.1235,15.554,8.8985,19.118
1.2644,-0.00084506,3.7162,14.425,8.8982,19.118
3.2259,-0.017912,7.6261,4.4462,8.898,19.118
2.7711,-0.013886,7.6214,5.5747,8.8979,19.118
1.1789,0.0010748,3.1236,15.554,7.7958,19.118
1.2644,0.00018988,3.716,14.425,7.7953,19.118
3.2179,-0.044251,7.6214,4.4462,7.795,19.118
2.7637,-0.0352,7.6163,5.5747,7.7947,19.118
1.1788,0.0025367,3.1249,15.554,6.6902,19.118
1.2641,0.00086882,3.7166,14.425,6.6893,19.118
1.3582,-0.0012441,4.2751,13.312,6.6888,19.118
3.2044,-0.074937,7.6129,4.4462,6.6887,19.118
2.751,-0.058316,7.6076,5.5747,6.6884,19.118
2.4016,-0.042078,7.2742,6.6883,6.6883,19.118
1.3563,-0.0011178,4.2749,13.311,5.5754,19.118
1.4616,-0.0046132,4.8098,12.205,5.575,19.118
1.583,-0.0091549,5.3294,11.102,5.5748,19.118
2.3842,-0.055394,7.2624,6.6884,5.5747,19.118
2.1138,-0.037149,6.8171,7.7947,5.5747,19.118
1.8997,-0.024311,6.3349,8.8979,5.5747,19.118
1.7265,-0.015401,5.8374,10,5.5747,19.118
1.1773,0.0050596,3.1305,15.553,4.45,19.118
1.3535,-0.0013925,4.2751,13.311,4.447,19.118
3.1378,-0.15189,7.59,4.4468,4.4467,19.118
1.4575,-0.0054452,4.8084,12.205,4.4466,19.118
1.5771,-0.010694,5.3261,11.102,4.4464,19.118
1.7178,-0.018047,5.8321,10,4.4463,19.118
2.3589,-0.070079,7.2496,6.6888,4.4462,19.118
2.0956,-0.045202,6.8069,7.795,4.4462,19.118
1.8871,-0.028875,6.3273,8.898,4.4462,19.118
1.249,-0.016758,3.7435,14.422,15.554,19.117
2.6914,0.11665,7.5695,5.5775,15.553,19.117
2.7261,0.091812,7.5861,5.5761,14.425,19.117
1.2552,-0.01303,3.7339,14.424,14.425,19.117
1.1742,-0.018477,3.1486,15.552,14.425,19.117
3.1826,0.11276,7.5929,4.448,14.424,19.117
1.1783,0.0040093,3.1273,15.553,5.5775,19.117
1.2628,0.0017033,3.7176,14.425,5.5761,19.117
3.1794,-0.10667,7.6007,4.4463,5.5752,19.117
2.7291,-0.079686,7.5947,5.5749,5.5749,19.117
1.2609,0.002023,3.7194,14.424,4.4479,19.117
2.6956,-0.10652,7.5811,5.5753,4.4463,19.117
5,0,0,0,13.307,18.891
5,0,0,0,12.202,18.891
5,0,0,0,11.1,18.891
5,0,0,0,10,18.891
5,0,0,0,8.8994,18.891
5,0,0,0,7.7978,18.891
5,0,0,0,6.6923,18.891
0,0,0,6.6933,0,18.891
0,0,0,7.798,0,18.891
0,0,0,8.8995,0,18.891
0,0,0,10,0,18.891
0,0,0,11.1,0,18.891
0,0,0,12.202,0,18.891
0,0,0,13.307,0,18.891
5,0,0,0,14.42,18.89
5,0,0,0,5.5768,18.89
0,0,0,5.5803,0,18.89
0,0,0,14.42,0,18.89
5,0,0,0.00012928,4.4386,18.888
0,0,0,4.4495,0.00013501,18.888
5,0,0,0,15.553,18.886
0,0,0,15.553,0,18.886
5,0,0,0.0006781,3.259,18.88
0,0,0,3.2923,0.00082914,18.879
5,0,0,0,16.722,18.874
0,0,0,16.723,0,18.873
5,0,0,0.0031687,2.0194,18.851
0,0,0,2.1237,0.0054426,18.85
5,0,0,0,17.951,18.832
0,0,0,17.951,0,18.829
3.4456,-0.25196,0.55465,0.0016402,0.59686,18.761
0.94563,-0.25196,0.55465,0.7993,0.038094,18.753
4.3278,0.23481,1.0106,0,19.334,18.703
0.43124,0.019994,0.20247,19.338,0,18.695
1.8913,-0.50393,1.1093,0.22033,0.43039,18.51
2.1815,0.0022861,5.682,9.9999,10,18.002
2.3432,0.012974,6.1476,8.8925,11.108,18.001
2.1787,0.0078673,5.6809,9.9999,11.108,18.001
2.0451,0.0034107,5.1955,11.107,11.108,18.001
2.3465,0.0038806,6.1497,8.8924,10,18.001
2.0476,0.0006579,5.1956,11.107,10,18.001
2.0483,-0.0024776,5.1954,11.107,8.8928,18.001
2.1817,-0.0035629,5.6817,9.9999,8.8926,18.001
2.3462,-0.0052797,6.1495,8.8924,8.8925,18.001
2.1729,0.013279,5.6783,9.9999,12.217,18
2.5511,0.005341,6.5909,7.7829,10,18
1.9388,-0.00091188,4.6915,12.217,10,18
2.1798,-0.0095388,5.6798,9.9999,7.783,18
2.3363,0.021888,6.1435,8.8928,12.217,17.999
2.0402,0.0059986,5.1945,11.107,12.217,17.999
2.5474,0.018854,6.5881,7.7832,11.108,17.999
1.9367,-0.00056129,4.6922,12.217,11.108,17.999
1.9397,-0.00181,4.6912,12.217,8.8931,17.999
2.5502,-0.0079157,6.5907,7.7828,8.8925,17.999
2.0473,-0.0059025,5.1942,11.107,7.7833,17.999
2.3428,-0.014565,6.1467,8.8924,7.7829,17.999
2.5393,0.032151,6.5827,7.7837,12.217,17.998
1.9325,-0.00033273,4.6928,12.216,12.217,17.998
1.9392,-0.003229,4.6906,12.217,7.7838,17.998
2.5449,-0.021493,6.5871,7.7829,7.783,17.998
2.1643,0.018599,5.6746,9.9999,13.332,17.997
2.3258,0.030734,6.1378,8.8932,13.331,17.997
2.0332,0.0085257,5.193,11.107,13.331,17.997
2.8028,0.025312,6.975,6.6691,11.107,17.997
1.8492,-0.004046,4.1685,13.331,11.107,17.997
2.8069,0.0066025,6.9783,6.6687,10,17.997
1.851,-0.0023625,4.1672,13.331,10,17.997
1.8518,-0.0014196,4.1667,13.331,8.8936,17.997
2.8051,-0.011661,6.9779,6.6686,8.8926,17.997
2.0442,-0.0093133,5.1924,11.107,6.6692,17.997
2.1752,-0.015333,5.6768,9.9999,6.6688,17.997
2.3359,-0.023593,6.1424,8.8926,6.6687,17.997
2.5266,0.045644,6.5748,7.7845,13.331,17.995
1.9266,-0.00018256,4.6937,12.215,13.331,17.995
2.7938,0.0439,6.9684,6.6697,12.217,17.995
1.8457,-0.0059128,4.1707,13.33,12.217,17.995
1.8517,-0.0011745,4.1665,13.331,7.7847,17.995
2.798,-0.030575,6.974,6.6687,7.7833,17.995
1.9372,-0.0047657,4.6898,12.216,6.6699,17.995
2.5353,-0.034964,6.5814,7.7832,6.6687,17.995
2.7788,0.063521,6.9586,6.6709,13.331,17.993
1.8407,-0.0080125,4.1739,13.329,13.331,17.993
1.8503,-0.0011339,4.1665,13.331,6.6711,17.993
2.7856,-0.049938,6.967,6.669,6.669,17.993
2.3105,0.037526,6.1304,8.8938,14.455,17.992
2.1521,0.022409,5.6702,9.9999,14.455,17.992
2.0231,0.01002,5.1915,11.106,14.455,17.992
3.1219,0.031439,7.2216,5.5459,11.107,17.992
1.7803,-0.0069688,3.619,14.454,11.107,17.992
1.7816,-0.0036048,3.6169,14.454,10.001,17.992
3.126,0.00744,7.2251,5.5455,9.9999,17.992
1.7823,-0.0011822,3.6162,14.454,8.8942,17.992
3.1234,-0.016181,7.2248,5.5453,8.8929,17.992
2.0387,-0.011615,5.19,11.107,5.546,17.992
2.1674,-0.019414,5.6727,9.9998,5.5455,17.992
2.325,-0.030111,6.1362,8.8929,5.5454,17.992
2.5073,0.056692,6.5646,7.7857,14.454,17.991
1.918,-0.00078031,4.6952,12.214,14.454,17.991
3.1125,0.055741,7.2143,5.5467,12.216,17.991
1.7777,-0.010773,3.6226,14.453,12.216,17.991
1.7822,0.00049757,3.6163,14.454,7.786,17.991
3.1147,-0.040994,7.2208,5.5453,7.7837,17.991
1.9333,-0.0056716,4.689,12.216,5.5468,17.991
2.5202,-0.045084,6.5731,7.7837,5.5454,17.991
2.7552,0.080851,6.9455,6.6728,14.454,17.989
1.833,-0.010813,4.1787,13.327,14.454,17.989
3.096,0.082682,7.2034,5.5481,13.33,17.989
1.7736,-0.01517,3.6282,14.452,13.33,17.989
1.7813,0.0019321,3.6172,14.454,6.673,17.989
3.1,-0.06772,7.2136,5.5455,6.6695,17.989
1.8474,-0.00084848,4.1672,13.33,5.5482,17.989
2.7657,-0.065777,6.9569,6.6696,5.5455,17.989
3.0688,0.10852,7.1887,5.5506,14.453,17.986
1.7667,-0.020538,3.6364,14.449,14.453,17.986
3.0754,-0.092313,7.2032,5.5459,5.5458,17.986
2.2906,0.043129,6.1218,8.8947,15.594,17.985
2.1364,0.02541,5.6648,9.9999,15.594,17.985
2.0102,0.011223,5.1896,11.105,15.594,17.985
3.5313,0.035142,7.1159,4.4071,11.106,17.985
1.7303,-0.0091538,3.0348,15.593,11.106,17.985
1.7309,-0.0045024,3.0321,15.593,10.001,17.985
3.5351,0.0072694,7.119,4.4067,9.9998,17.985
1.7313,-0.00095935,3.0312,15.593,8.8952,17.985
3.5318,-0.020437,7.1189,4.4065,8.8934,17.985
1.7791,0.0032869,3.6192,14.453,5.5507,17.985
2.0311,-0.01371,5.187,11.106,4.4072,17.985
2.1567,-0.022907,5.6676,9.9998,4.4067,17.985
2.31,-0.035871,6.1291,8.8934,4.4065,17.985
2.4813,0.066622,6.5527,7.7876,15.593,17.984
1.9065,-0.0012357,4.6972,12.212,15.593,17.984
3.5226,0.064116,7.1092,4.4079,12.215,17.984
1.7288,-0.014691,3.0397,15.592,12.215,17.984
1.7312,0.001914,3.0316,15.593,7.7879,17.984
3.5224,-0.050544,7.1157,4.4064,7.7846,17.984
1.9277,-0.0067769,4.688,12.215,4.408,17.984
2.4992,-0.05475,6.5638,7.7847,4.4064,17.984
2.7217,0.09823,6.9305,6.6758,15.593,17.983
1.8222,-0.0134,4.1851,13.324,15.593,17.983
3.506,0.09759,7.0988,4.4094,13.328,17.983
1.7262,-0.021498,3.0475,15.59,13.328,17.983
1.7307,0.0045824,3.0334,15.593,6.676,17.983
3.5068,-0.085214,7.1092,4.4063,6.6705,17.983
1.8431,-0.0010754,4.168,13.328,4.4094,17.983
2.7369,-0.082668,6.9458,6.6706,4.4063,17.983
3.0268,0.13785,7.172,5.5547,15.593,17.98
1.756,-0.026342,3.6479,14.445,15.593,17.98
3.4772,0.13211,7.0848,4.4121,14.452,17.98
1.7206,-0.03002,3.0592,15.588,14.451,17.98
1.7292,0.006937,3.0367,15.593,5.5548,17.98
3.4791,-0.12059,7.1004,4.4061,5.5462,17.98
1.7758,0.0040186,3.6218,14.452,4.4122,17.98
3.0384,-0.12211,7.1925,5.5464,4.406,17.98
3.4273,0.17641,7.0698,4.4172,15.592,17.975
1.7106,-0.040778,3.0763,15.582,15.592,17.975
1.7268,0.0087771,3.0408,15.592,4.4173,17.975
3.4343,-0.16916,7.0932,4.4055,4.4051,17.975
2.4438,0.068198,6.5403,7.7903,16.756,17.974
2.2627,0.042941,6.1129,8.896,16.756,17.974
2.1147,0.024647,5.6595,10,16.756,17.974
1.992,0.010214,5.1882,11.104,16.756,17.974
1.8899,-0.0027063,4.7002,12.21,16.756,17.974
4.0415,0.063391,6.3081,3.2451,12.213,17.974
4.0479,0.033483,6.313,3.2445,11.105,17.974
1.7026,-0.010218,2.4045,16.755,11.105,17.974
1.7022,-0.0048621,2.4013,16.756,10.001,17.974
4.0504,0.0053838,6.3149,3.2442,9.9998,17.974
1.7023,-0.00068358,2.4003,16.756,8.8964,17.974
4.0473,-0.022927,6.3146,3.244,8.8942,17.974
1.7023,0.0029766,2.4011,16.756,7.7906,17.974
4.0394,-0.055426,6.3119,3.2438,7.7861,17.974
2.0187,-0.013067,5.1844,11.105,3.2445,17.974
2.1403,-0.022347,5.6627,9.9998,3.2442,17.974
2.2876,-0.035665,6.1218,8.8943,3.244,17.974
2.4679,-0.055811,6.5545,7.7863,3.2438,17.974
1.703,-0.017007,2.4103,16.755,12.213,17.973
1.9179,-0.0060334,4.6877,12.213,3.2452,17.973
2.6704,0.1044,6.9158,6.6804,16.756,17.972
1.8052,-0.016084,4.1937,13.319,16.756,17.972
4.0281,0.098668,6.2996,3.2464,13.326,17.972
1.7029,-0.026096,2.4198,16.753,13.325,17.972
1.7024,0.0065881,2.4037,16.756,6.6805,17.972
4.0265,-0.095512,6.3055,3.2434,6.6721,17.972
1.8349,-0.00012299,4.1701,13.326,3.2464,17.972
2.693,-0.087513,6.9356,6.6724,3.2434,17.972
2.9583,0.15412,7.1583,5.5616,16.756,17.97
1.7373,-0.031821,3.6635,14.438,16.756,17.97
4.0028,0.13685,6.2873,3.2489,14.45,17.97
1.7008,-0.038302,2.4345,16.751,14.449,17.97
1.7022,0.0098914,2.4083,16.756,5.5617,17.97
4.0009,-0.1403,6.2961,3.2425,5.5467,17.97
1.7686,0.0053782,3.6261,14.45,3.2489,17.97
2.9791,-0.13681,7.1858,5.5474,3.2423,17.97
3.9527,-0.20882,6.2887,3.2399,4.4024,17.967
3.3581,-0.20262,7.097,4.4037,3.2393,17.967
3.3402,0.20841,7.0639,4.4267,16.757,17.966
1.6896,-0.051765,3.1008,15.573,16.757,17.966
3.9514,0.1915,6.2747,3.254,15.591,17.966
1.6943,-0.05642,2.4572,16.746,15.591,17.966
1.7015,0.012997,2.4138,16.757,4.4267,17.966
1.7208,0.010729,3.0467,15.592,3.254,17.966
3.8613,-0.26522,6.2978,3.2326,3.2307,17.959
3.8518,0.23741,6.2774,3.2647,16.761,17.958
1.6736,-0.077834,2.4919,16.735,16.76,17.958
1.6984,0.015744,2.4206,16.761,3.2648,17.958
2.233,0.037682,6.1011,8.8976,17.95,17.952
2.0913,0.020896,5.6512,10,17.95,17.952
1.972,0.0081587,5.1839,11.102,17.95,17.952
4.5311,0.024295,4.5705,2.0499,11.104,17.952
